targets
"{""oprNum"":""50acefe6-2fb1-46c4-ba46-d73b2bc47e51"",""arr"":[{""position"":[458,899,605,906,527,1000,351,992,462,738,606,743,525,828,349,823]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""64b53108-71ad-4c5d-b197-6095b2196b2b"",""arr"":[{""position"":[643,750,780,756,691,861,521,854,643,630,778,633,688,722,518,715]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""8ae8e83b-ac84-45ca-956b-502afc330028"",""arr"":[{""position"":[757,642,879,644,825,715,693,713,756,527,878,529,823,588,691,585]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d10073fa-7d7b-4037-be57-622ae6a3041b"",""arr"":[{""position"":[1470,636,1598,636,1629,690,1492,691,1474,535,1601,535,1632,571,1495,570]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""c08df76f-5796-4523-96af-a4879db9dd69"",""arr"":[{""position"":[447,536,353,534,397,505,484,507,447,443,352,443,396,424,483,425]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""50fe5de4-e535-47cc-8d06-b92abc1c4522"",""arr"":[{""position"":[1202,768,1359,775,1356,882,1166,874,1205,628,1366,633,1363,716,1168,709]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""4ad74877-d451-41ee-be6b-86d97157a7d0"",""arr"":[{""position"":[1239,592,1358,593,1360,642,1231,641,1242,487,1359,488,1362,526,1230,525]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""403c6945-0896-4b9d-88bd-d433f2dad2e6"",""arr"":[{""position"":[1031,536,1129,536,1135,563,1032,563,1031,450,1130,449,1135,475,1032,475]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""bd328c8c-7bb7-4072-92f0-ed1fc1ee1b26"",""arr"":[{""position"":[1382,503,1474,502,1502,543,1399,543,1382,424,1476,423,1503,457,1399,458]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""10982aad-a64e-4d3f-9caf-23779a7f2da8"",""arr"":[{""position"":[1178,459,1259,456,1286,485,1190,485,1178,379,1259,378,1287,396,1191,396]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a9a1ffd8-edd3-4666-8f44-ebcbad1f20e5"",""arr"":[{""position"":[1570,918,1737,922,1722,1010,1582,1003,1572,788,1740,794,1722,909,1581,902]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""72f422d5-2c23-4e0b-89d5-1f9a791356a2"",""arr"":[{""position"":[8,709,11,697,15,653,128,664,6,612,11,603,13,552,127,560]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""c9b00790-ed5c-41fd-83f7-50cddff75b78"",""arr"":[{""position"":[246,500,164,499,213,475,284,476,246,426,162,426,213,415,283,416]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""97d40008-9c4f-4168-82d6-c1ddaf0237b0"",""arr"":[{""position"":[11,907,-5,889,29,787,177,799,5,759,-8,750,24,659,175,669]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""c47d1944-27d9-4141-8167-41042534a1df"",""arr"":[{""position"":[1685,340,1533,342,1574,260,1694,259,1689,186,1535,188,1576,148,1698,148]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ac02c716-35f7-44ec-b64b-98bfeaa57f8f"",""arr"":[{""position"":[718,989,929,1006,794,1107,600,1089,718,807,932,823,794,995,593,976]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d4042997-50e5-4bba-9c9b-d64383390476"",""arr"":[{""position"":[464,360,406,369,433,321,496,312,461,273,404,281,428,253,494,246]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""2537ef66-8971-4a5b-8e9e-b2586f5bdf36"",""arr"":[{""position"":[1049,404,1107,404,1124,411,1059,410,1049,348,1107,348,1124,352,1059,352]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""8cf0e557-f8ac-4acd-999e-5ed11af3476f"",""arr"":[{""position"":[673,325,612,323,614,311,682,311,673,248,613,247,612,242,682,243]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ae296600-7e6b-4699-aaaf-cac20a7941f0"",""arr"":[{""position"":[381,421,309,419,346,407,402,407,383,358,308,357,339,351,401,352]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d8317548-7239-4e2c-84f0-78397f8f8835"",""arr"":[{""position"":[609,411,540,410,576,399,632,401,608,349,540,348,576,344,632,346]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d32ddd96-77d4-4a53-b663-f9756101155c"",""arr"":[{""position"":[677,313,592,311,587,291,685,292,679,232,593,231,588,223,686,224]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6608cf8e-3d8d-4b94-a0e0-cb3745c6bf4e"",""arr"":[{""position"":[999,434,1072,433,1082,454,999,454,999,369,1072,369,1082,383,999,383]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""3c63fc59-0270-484d-8a5b-bbd877d0a7e4"",""arr"":[{""position"":[1307,423,1394,424,1435,460,1361,458,1310,284,1397,285,1436,294,1362,294]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
