targets
"{""oprNum"":""2020d318-6dd6-4271-82ea-f09adc86d12b"",""arr"":[{""position"":[309,800,535,812,417,1006,137,990,312,576,535,586,416,759,134,743]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ec26d452-09ed-4967-a8a6-457e3313bb6e"",""arr"":[{""position"":[680,751,866,757,853,916,622,906,681,597,869,604,858,736,622,727]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""012ae0ac-cb3c-489c-a217-d04ce67280c8"",""arr"":[{""position"":[1028,767,1231,771,1284,921,1047,917,1033,594,1240,596,1294,717,1054,712]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""9a2e4f0b-63fe-47c0-9547-e688bc3a9b38"",""arr"":[{""position"":[1311,728,1511,726,1630,887,1397,888,1318,544,1522,545,1643,665,1406,667]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""dfd12f79-f3a0-4712-a432-16cf98ad7e8c"",""arr"":[{""position"":[1611,441,1606,473,1418,460,1459,425,1616,348,1611,376,1419,356,1461,329]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""f5392a9d-5cbd-433a-a3b4-486e97551a29"",""arr"":[{""position"":[325,328,336,318,539,321,545,330,323,229,334,222,536,224,534,226]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a71a18cf-63f3-487a-9d48-c610c5ea9654"",""arr"":[{""position"":[1319,472,1383,511,1148,534,1145,492,1328,390,1390,424,1148,426,1146,393]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""13bf9390-c70f-41ab-8ad2-f1f9b80315b9"",""arr"":[{""position"":[797,359,805,348,995,346,1011,357,799,282,804,276,997,272,1012,278]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""b91ed103-a272-417e-ad0f-aee4422c43a1"",""arr"":[{""position"":[1252,354,1260,338,1436,329,1479,347,1253,274,1260,260,1437,248,1480,259]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""b3557aa6-b03d-48c6-ad6b-2d74a28ba8b7"",""arr"":[{""position"":[1475,956,1646,947,1657,1043,1622,1052,1479,824,1648,820,1664,934,1624,941]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""e27a8935-f75c-44cf-bb83-75a9e7f7551e"",""arr"":[{""position"":[15,343,-3,327,120,339,130,355,14,241,-3,228,119,233,130,244]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""073ba47f-cbd3-408f-ad0e-4612ecd6d278"",""arr"":[{""position"":[575,244,473,242,508,218,601,218,578,147,475,146,509,144,604,146]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""1661420a-b9b5-41ad-85aa-0f0c5de19e8c"",""arr"":[{""position"":[375,259,445,257,475,267,453,269,375,188,445,186,476,189,454,190]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""69635b7f-afb2-49b9-9a15-e2bbcb30fbc5"",""arr"":[{""position"":[169,505,177,524,9,529,-5,510,169,350,176,363,6,379,-8,368]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""67e13f58-34cb-4dbd-8d2d-98f30602ad8a"",""arr"":[{""position"":[1669,583,1571,575,1634,532,1735,537,1672,399,1576,394,1636,355,1740,360]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
