targets
"{""oprNum"":""708d2101-2b37-4e8a-a9c9-b48a58944b85"",""arr"":[{""position"":[317,768,474,771,389,891,203,887,312,613,468,615,380,725,195,723]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6df64201-6a7c-4f7c-a573-c34ba2def310"",""arr"":[{""position"":[854,551,820,534,1033,502,1061,516,854,441,817,427,1034,414,1063,424]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""de66058f-3e25-4ad3-99ff-fac701ad10cd"",""arr"":[{""position"":[75,675,-6,670,234,607,321,614,64,545,-18,535,229,501,316,509]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a730fdbc-672a-42b3-8593-cb16e79bb963"",""arr"":[{""position"":[922,887,1124,892,1121,1060,880,1054,923,720,1127,727,1124,889,879,882]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""1a85e5dc-ac54-4d4f-8caa-10e64b769d7a"",""arr"":[{""position"":[527,933,710,937,630,1077,453,1065,521,771,708,781,624,924,444,914]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""4f28086e-c4bb-4750-b332-53819cc95731"",""arr"":[{""position"":[498,457,533,470,301,477,315,467,488,389,532,394,300,398,315,392]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""fa14139f-1aff-4e97-89bf-5a0e8fe1f1e0"",""arr"":[{""position"":[907,402,961,408,801,428,763,421,906,335,962,338,801,348,763,345]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a994b23c-04ff-457b-91a9-d4a660ab97b9"",""arr"":[{""position"":[621,417,656,423,471,441,455,434,619,349,656,351,475,355,454,358]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""9d7d5dea-27ba-4389-81d9-ff572752b6e9"",""arr"":[{""position"":[0,873,0,873,0,873,0,873,0,873,0,873,0,873,0,873]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""85c8d5b2-2bc5-4776-8197-a132ef020e09"",""arr"":[{""position"":[1586,501,1565,489,1694,475,1733,485,1585,379,1565,371,1692,361,1732,369]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d8c5addf-dffa-4199-80fd-a50048126610"",""arr"":[{""position"":[748,359,688,356,741,344,808,345,741,293,686,292,740,283,807,284]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""f234da21-7df6-49fb-80fa-8852d7fbe09d"",""arr"":[{""position"":[1057,362,1129,364,1072,378,1005,376,1058,296,1130,297,1072,307,1005,306]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""633b8d71-886c-42d1-8fb7-38b09e0f4d51"",""arr"":[{""position"":[779,351,765,349,822,349,850,351,778,279,764,278,821,282,851,283]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""baca8a60-5ba5-4596-807c-c01cfdaeefc6"",""arr"":[{""position"":[1642,823,1772,814,1775,907,1758,920,1643,701,1773,694,1781,784,1760,790]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
