targets
"{""oprNum"":""3a8fcbf6-29cb-4551-8cd7-b9c47eb35158"",""arr"":[{""position"":[317,767,473,771,389,890,203,887,312,612,467,614,380,729,195,723]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""fe0353e2-d25b-4ade-97e8-4b8ef9b580e7"",""arr"":[{""position"":[842,553,810,536,1019,504,1046,518,842,441,807,426,1020,415,1048,425]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d370b23f-9a3b-4b1b-97d6-5155f237c8a2"",""arr"":[{""position"":[57,687,-15,674,220,604,302,616,51,549,-27,539,212,502,297,510]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6f0afcc7-7a63-4fdc-a72e-77ab443289a6"",""arr"":[{""position"":[524,924,719,931,634,1076,444,1063,521,765,717,776,630,928,438,918]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""9dc328e1-b523-41bf-a1d7-d7269afc5ddb"",""arr"":[{""position"":[505,458,544,469,313,477,323,468,497,388,543,392,310,397,322,392]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""4ad837f4-bef2-464a-8d92-f65d63f0fda5"",""arr"":[{""position"":[922,887,1124,892,1121,1060,880,1054,923,720,1127,727,1124,889,879,882]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6b4bb6b4-7680-49b7-96e3-86d31148b2d7"",""arr"":[{""position"":[909,401,964,408,808,430,769,422,908,339,965,342,808,350,769,347]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""f8db6efd-dab2-4654-8644-ee7dc8b671c4"",""arr"":[{""position"":[626,414,669,421,478,437,459,430,626,347,668,350,475,359,457,356]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""cda9417e-8c4a-4b28-80b6-d0fb2ee8fb51"",""arr"":[{""position"":[1571,502,1551,488,1703,474,1734,487,1581,382,1551,373,1702,366,1734,376]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""17acfc28-a2f9-4504-a66b-701eb066d8f2"",""arr"":[{""position"":[0,873,0,873,0,873,0,873,0,873,0,873,0,873,0,873]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""2aa3f467-4928-4f93-b643-e42846776a87"",""arr"":[{""position"":[745,356,693,356,738,345,811,345,744,288,692,288,737,280,810,281]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""1e180f3f-9bd1-4607-87c1-517313889d44"",""arr"":[{""position"":[797,354,760,352,807,350,856,351,796,280,760,279,806,281,857,282]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""74767d53-4f57-4273-b1a6-e8c99f5c79c1"",""arr"":[{""position"":[1642,823,1772,814,1775,907,1758,920,1643,701,1773,694,1781,784,1760,790]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""3bc4bf60-dd73-4068-b0dd-21ce64fdade4"",""arr"":[{""position"":[1624,352,1612,347,1651,356,1649,359,1624,237,1611,234,1650,231,1650,236]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a0640915-fd64-435a-9f53-60eaf917bc45"",""arr"":[{""position"":[1061,359,1135,362,1074,375,1006,373,1062,292,1135,294,1076,308,1006,305]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
