targets
"{""oprNum"":""f7a6f4a9-c844-4029-b378-eb6916651320"",""arr"":[{""position"":[215,868,372,884,258,1025,51,1007,216,722,369,735,252,868,45,853]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""5a040044-4edc-4d56-aa10-4c5cf774d557"",""arr"":[{""position"":[994,558,1103,558,1110,602,986,603,993,455,1102,454,1110,489,985,489]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ab85cabd-c3ad-40d4-97c5-a7d6cf7d253c"",""arr"":[{""position"":[1350,527,1457,524,1501,575,1390,577,1350,435,1459,433,1502,472,1390,475]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""c5d1b2aa-a2a8-45ee-bc89-997b3dd09430"",""arr"":[{""position"":[347,576,235,574,323,529,411,529,344,468,231,466,321,440,410,441]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6a0d79e5-87d4-4195-be4c-1d0f95059c38"",""arr"":[{""position"":[457,620,581,624,528,698,393,700,454,505,577,505,523,571,388,571]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""f2e9c399-8117-4965-aabb-45fc0f269727"",""arr"":[{""position"":[245,506,151,505,242,481,340,484,244,401,149,400,239,384,339,385]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""3f181ca4-986d-4109-9f91-5d3326a643fc"",""arr"":[{""position"":[703,623,838,623,828,687,680,687,701,495,837,494,827,542,679,543]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""4f446e1e-88bf-4c45-ad71-88e663a34c43"",""arr"":[{""position"":[937,705,1079,705,1084,795,916,794,935,573,1079,572,1084,642,915,642]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""dd503511-6621-4e65-87ec-fe26dfbbea17"",""arr"":[{""position"":[1381,288,1273,288,1274,266,1403,264,1383,187,1274,187,1274,179,1405,178]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""7fe1db84-4938-4ec8-80d3-5afc42cac0fa"",""arr"":[{""position"":[573,438,498,437,544,416,614,416,573,369,497,369,542,356,613,357]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""35162d91-8c94-4a95-bf98-a877838b5759"",""arr"":[{""position"":[844,361,788,359,842,345,912,346,853,294,788,293,840,287,912,288]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ca02d6e6-eaaa-407b-96e4-1c4e79fa644c"",""arr"":[{""position"":[420,410,435,411,485,394,526,391,421,322,434,327,484,319,526,317]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""29eced3b-7ac9-41c1-80bc-27be41d6ffa0"",""arr"":[{""position"":[673,348,617,346,658,333,730,334,672,264,616,263,657,269,730,270]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
