targets
"{""oprNum"":""aad6a1e0-2d2f-4ebb-b392-4411cf830c3d"",""arr"":[{""position"":[316,801,536,811,417,1006,137,991,314,577,536,586,417,759,134,743]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d5b2b731-768b-48e2-b4f9-14cc68431e3d"",""arr"":[{""position"":[677,751,866,757,852,917,622,907,681,598,869,604,858,739,622,728]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a713a21c-f0f5-40e9-9759-b19f228056cd"",""arr"":[{""position"":[1029,767,1231,770,1285,920,1046,916,1033,593,1241,596,1294,717,1050,712]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""f7e379df-8fbb-414f-b2f1-f6adf9006bd6"",""arr"":[{""position"":[1312,729,1515,727,1631,887,1398,888,1318,544,1524,545,1644,665,1406,668]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""b855894d-debe-40ed-b65d-06f647facc4a"",""arr"":[{""position"":[1565,459,1605,474,1314,462,1346,453,1568,342,1606,345,1315,340,1347,338]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""cf109958-aa9e-463c-83de-9626bc8c6708"",""arr"":[{""position"":[368,331,379,325,571,326,585,333,366,236,377,233,569,234,584,235]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""43f91dd4-ba47-4071-b000-e3fc945e5b19"",""arr"":[{""position"":[865,277,865,277,865,277,865,277,865,277,865,277,865,277,865,277]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6c2a2f64-b901-47e7-baf5-e9f6227ba79e"",""arr"":[{""position"":[1248,483,1306,520,1045,526,1055,488,1257,393,1314,423,1044,414,1055,385]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""cc5797da-d984-42fd-89b4-541fc21f10a5"",""arr"":[{""position"":[1475,956,1647,947,1659,1044,1623,1054,1478,823,1649,818,1666,934,1625,941]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""e9684aee-738d-4768-b33f-6aa7417021c7"",""arr"":[{""position"":[4,343,-14,330,184,334,202,347,4,251,-14,242,185,242,203,250]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6e5667fc-7f65-48a5-a2cd-19a946ffd9af"",""arr"":[{""position"":[1283,251,1283,251,1283,251,1283,251,1283,251,1283,251,1283,251,1283,251]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""c06a9057-8ba9-45da-8222-376d2d06ecfe"",""arr"":[{""position"":[584,231,478,231,489,208,589,207,585,139,478,138,489,133,590,134]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""aa1fe806-6de5-4c71-b20d-003aa8cf2c06"",""arr"":[{""position"":[438,294,361,289,432,276,476,279,437,194,360,191,430,183,475,188]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""fb141c73-0289-4d20-8546-5355817a7d34"",""arr"":[{""position"":[422,257,386,253,429,244,478,247,420,190,383,187,426,187,477,189]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
