targets
"{""oprNum"":""de6f668c-e655-4654-913b-71274d2ea028"",""arr"":[{""position"":[461,900,609,907,524,1002,348,995,462,741,608,746,524,829,345,824]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ab0467c5-5ff6-4850-ae32-11d09d4e958c"",""arr"":[{""position"":[642,754,786,760,692,870,512,860,643,625,784,629,688,721,509,714]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""87e6d6d2-1459-40e4-bcc8-2e426276c8b6"",""arr"":[{""position"":[319,625,211,622,285,570,382,573,316,511,207,511,281,477,380,478]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""97e89a6a-8f6c-489c-8042-81f2c28a79e0"",""arr"":[{""position"":[757,642,878,645,824,714,693,712,757,528,876,529,822,588,691,586]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""3d0222bb-c28f-49f4-8023-6e81c819bf02"",""arr"":[{""position"":[893,779,1052,787,996,893,817,886,892,628,1053,632,997,714,815,709]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""fa84c6fa-a072-4a1d-a352-5a06f34af7fa"",""arr"":[{""position"":[1437,563,1543,563,1573,596,1457,597,1438,475,1545,474,1575,497,1458,498]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""21623bde-9329-40c6-a3ff-16dbc246837a"",""arr"":[{""position"":[1508,766,1674,768,1707,866,1528,864,1509,637,1678,638,1712,717,1531,715]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""790a0004-a91d-436b-9747-1fc15575d311"",""arr"":[{""position"":[129,558,43,555,111,520,187,522,126,473,40,471,110,452,186,454]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""405ffe8c-4001-4b74-bf48-1ff116cbc1bd"",""arr"":[{""position"":[1219,664,1356,667,1356,744,1200,740,1222,547,1358,549,1360,611,1201,606]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""84674fa1-022b-4c52-ae4e-b3d1b10ba884"",""arr"":[{""position"":[1238,542,1343,540,1348,577,1236,577,1237,446,1343,445,1348,472,1236,473]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""2187ec7d-2e44-4415-a67f-b0f4106fcf5f"",""arr"":[{""position"":[1256,379,1359,380,1389,420,1300,419,1258,269,1361,269,1390,287,1301,287]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""07958418-c723-4b28-ad9b-b365c0133f7d"",""arr"":[{""position"":[455,377,358,376,404,335,504,335,455,255,357,254,401,236,504,238]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""84e78b36-4d30-4a2c-83fd-0d1c49862b24"",""arr"":[{""position"":[1685,341,1532,342,1575,260,1688,259,1689,184,1535,185,1578,145,1692,146]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6ad5ecda-507b-435b-b751-a87b15dd71d8"",""arr"":[{""position"":[1345,461,1429,460,1451,490,1367,490,1345,387,1429,385,1451,407,1367,408]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ec0f2c3a-7592-497f-a067-0f33563d4678"",""arr"":[{""position"":[1004,477,1090,478,1103,498,1017,498,1006,410,1090,410,1103,426,1017,426]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""f138e6bd-96e1-48ef-869f-f0ba59e47cb0"",""arr"":[{""position"":[1163,430,1247,430,1261,451,1174,451,1163,350,1247,349,1261,369,1174,370]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""44a2c89c-8b2f-43c9-8065-6aa40b6531d6"",""arr"":[{""position"":[336,449,265,448,304,435,375,434,335,383,264,382,303,374,374,375]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""822ed6b4-7d0a-4eb0-a78c-a874d4d70441"",""arr"":[{""position"":[589,433,518,433,545,419,617,421,590,369,517,368,545,362,617,363]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""957db1af-1985-4015-8182-e073abd2bc6d"",""arr"":[{""position"":[625,361,616,358,657,360,633,361,625,295,617,294,656,296,633,297]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
