targets
"{""oprNum"":""04f4c8b9-484e-4f6c-81c6-d2c32556c605"",""arr"":[{""position"":[462,902,609,908,527,1003,349,995,463,738,609,743,527,826,347,823]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6b641e8b-2e61-40ee-8bfb-ce067a5edb0e"",""arr"":[{""position"":[641,748,786,755,690,864,517,856,643,628,784,632,686,724,514,716]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""9860d1b5-767b-42f4-bd5d-3650c4d03505"",""arr"":[{""position"":[798,908,993,915,914,1049,699,1040,796,720,992,725,912,849,694,840]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""21b845ef-b89f-4b88-bc27-9f72013c13d1"",""arr"":[{""position"":[757,640,878,644,825,715,693,713,757,529,877,530,822,586,691,586]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""e5d42f16-396f-4f6c-abcc-bfcdfa2b7b3a"",""arr"":[{""position"":[1458,600,1576,603,1608,650,1479,649,1461,506,1580,506,1611,539,1481,538]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""0561484b-1aef-4e64-add4-d751fd8cbfb4"",""arr"":[{""position"":[406,565,307,564,359,529,449,530,403,467,305,466,358,443,448,444]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""409406a8-90da-4b1d-8a3f-e70f641a0254"",""arr"":[{""position"":[1211,724,1358,727,1357,821,1183,814,1215,592,1363,595,1361,669,1185,663]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""3c09c41f-a19e-4167-aa35-79d7f752e79a"",""arr"":[{""position"":[1532,867,1724,868,1737,984,1564,982,1534,713,1728,714,1742,826,1567,825]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""f2799d7e-b20c-4d4a-aab9-7c5ab3f6b715"",""arr"":[{""position"":[1238,571,1349,572,1356,613,1236,611,1240,473,1350,473,1358,503,1234,501]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""135b80f7-9461-4850-867c-58621fd81add"",""arr"":[{""position"":[209,520,128,519,178,494,254,495,208,440,126,440,177,427,252,427]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a0cc332b-20a0-421c-9144-6b6a9aafb0a0"",""arr"":[{""position"":[1165,450,1258,448,1271,471,1183,471,1165,370,1257,370,1272,387,1183,387]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""27b9ef2c-a093-4893-8746-d152785de941"",""arr"":[{""position"":[1310,414,1365,414,1394,440,1343,437,1313,275,1368,276,1394,281,1343,280]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""bd819ad2-b434-484e-990c-4f0709d06d73"",""arr"":[{""position"":[483,367,376,372,393,316,493,310,483,247,375,252,391,227,494,224]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ba94dfc2-4413-4f9f-b892-2364124ab6de"",""arr"":[{""position"":[1690,343,1534,342,1564,260,1691,260,1693,176,1537,177,1567,142,1694,143]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""b3384342-5eed-48ac-be82-ce844ccb74bf"",""arr"":[{""position"":[1023,512,1113,512,1124,537,1030,537,1022,432,1113,431,1124,454,1029,454]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ceb4f0b4-5896-4cbf-a36a-45cda5c3f70f"",""arr"":[{""position"":[1368,493,1453,492,1483,523,1385,522,1367,412,1453,411,1484,436,1384,437]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""4d074bf7-71a5-4d0e-8172-8992b7923213"",""arr"":[{""position"":[1106,328,1135,325,1173,334,1155,336,1106,259,1135,257,1173,259,1156,261]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""0226f085-ba49-4275-834d-5418c62a6d8f"",""arr"":[{""position"":[996,424,1065,421,1077,442,996,442,996,358,1065,357,1077,371,996,372]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
