targets
"{""oprNum"":""eb7cf8b3-f8c5-47a0-8ac7-d78c3c4829d5"",""arr"":[{""position"":[387,748,256,738,419,661,537,670,382,628,250,620,414,558,534,565]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""0343391b-d179-439e-a82a-99d55d1f08c6"",""arr"":[{""position"":[458,902,607,910,520,1002,346,995,460,741,607,746,521,831,343,825]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""508ea304-6a05-40f9-81b2-a7a482dfb0d5"",""arr"":[{""position"":[644,751,788,759,692,868,513,859,645,625,787,629,687,722,512,715]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""45028cc6-5659-454f-a9f4-bf4422c402a0"",""arr"":[{""position"":[336,632,234,627,372,589,471,593,334,509,230,503,369,471,468,475]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""294d792b-92cb-4a20-855e-48fdf8174e4a"",""arr"":[{""position"":[896,793,1056,800,998,916,810,908,898,656,1056,661,1000,759,809,752]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""7ca3cbd5-2dcf-434e-8505-18da7e9b2d52"",""arr"":[{""position"":[758,640,878,643,825,716,693,714,756,528,876,529,823,589,690,587]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""2051f05e-c1a3-401d-9a8d-651d34651d0f"",""arr"":[{""position"":[981,678,1122,683,1079,769,923,764,981,565,1121,567,1079,643,921,639]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""1f86a91a-c5c6-40b3-ac38-c432df54e3bc"",""arr"":[{""position"":[1240,665,1370,669,1375,744,1227,740,1244,559,1373,561,1379,624,1229,620]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""110f92b6-6044-49f0-9ebb-6b8dfcca5df1"",""arr"":[{""position"":[648,595,561,586,711,549,767,552,649,486,560,478,709,462,769,469]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""6d569f74-29d2-43dd-ad2a-879f564d2650"",""arr"":[{""position"":[1526,839,1698,840,1728,934,1548,931,1529,690,1704,690,1735,765,1552,765]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""653eefbb-cba1-4fea-b254-f68aaf6b9e34"",""arr"":[{""position"":[1184,821,1332,832,1329,948,1143,937,1190,669,1342,674,1339,773,1148,765]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""b41795bc-5061-4d17-b595-21c9b6d2f410"",""arr"":[{""position"":[1012,533,969,523,1157,501,1214,512,1013,441,967,434,1158,421,1214,426]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""c0b65e3c-940b-41d4-b5e4-8d333c516c3a"",""arr"":[{""position"":[1486,687,1629,686,1655,768,1502,768,1489,576,1631,577,1658,641,1503,642]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""558f0ae6-68f1-4555-9dc1-4a1689cb412f"",""arr"":[{""position"":[667,432,698,438,538,445,513,440,666,365,698,365,536,366,513,366]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ec4765fd-ac17-495c-9e8f-bccebc4a84ff"",""arr"":[{""position"":[660,527,635,517,778,505,830,513,660,446,634,438,777,424,829,429]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""02b12d20-b5a2-42e3-b00f-746337dcab19"",""arr"":[{""position"":[722,969,931,980,829,1094,611,1084,721,791,931,799,830,934,607,925]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""1b52c336-a2b4-47cb-83cc-aef518bae57f"",""arr"":[{""position"":[1065,495,1071,487,1245,479,1273,487,1064,417,1069,413,1244,409,1272,414]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""016af97b-d0e1-4ccd-bac1-a4c3279c898d"",""arr"":[{""position"":[1066,906,1066,906,1066,906,1066,906,1066,906,1066,906,1066,906,1066,906]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""761e9351-189f-4217-903d-9924d9dc6f41"",""arr"":[{""position"":[1690,342,1526,341,1586,264,1695,264,1693,174,1529,174,1588,137,1699,139]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""87b1fbaa-ae7e-4590-9383-0bec56611207"",""arr"":[{""position"":[1662,506,1637,502,1658,491,1722,493,1661,385,1637,383,1657,384,1721,385]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ae35fcbe-7af5-47a3-aa19-934a772c7857"",""arr"":[{""position"":[660,373,584,372,619,353,692,353,660,302,585,302,618,292,692,293]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""878b2f06-bbb9-442f-91db-c193a790d2db"",""arr"":[{""position"":[1189,857,1256,863,1276,939,1100,932,1192,664,1260,667,1277,741,1101,736]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
