targets
"{""oprNum"":""7f77d792-2879-4817-90dd-b04c04de35f2"",""arr"":[{""position"":[288,653,178,648,321,604,429,610,287,522,174,519,319,484,427,487]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""07d06d4e-edae-4b27-a8d4-b9e78fbc0082"",""arr"":[{""position"":[459,903,608,910,520,1002,347,995,462,741,608,747,518,832,344,826]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""fdf21c3e-e275-432c-8d1a-4f33ea1324e7"",""arr"":[{""position"":[643,753,790,758,690,867,510,858,645,625,788,629,686,723,508,716]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""c8e1d6af-6f39-4757-98b0-9000393c5d30"",""arr"":[{""position"":[897,792,1056,801,999,916,809,908,900,656,1056,660,1000,758,808,752]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""2dc1f8dd-4460-4565-9daa-be5a165f8e7a"",""arr"":[{""position"":[757,640,879,644,825,715,693,713,757,529,877,530,825,589,690,586]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""3f33b2ed-fc51-486b-a614-e1b64d4aae46"",""arr"":[{""position"":[327,778,182,769,362,694,489,701,321,645,176,640,359,584,486,590]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""5db315b6-d6f8-4552-8742-a64910d98611"",""arr"":[{""position"":[608,609,518,602,654,565,752,571,606,497,515,491,652,463,750,466]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a07328d9-735b-4138-8343-b093f6c3e05e"",""arr"":[{""position"":[980,678,1122,682,1080,770,924,765,980,564,1121,567,1079,643,922,640]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""aafa3ed7-8cb3-431c-839c-574eeabbc8b0"",""arr"":[{""position"":[1239,665,1371,668,1375,744,1228,740,1243,558,1374,561,1379,624,1229,620]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""b9d3dfc9-662b-4900-9a66-af83582f3036"",""arr"":[{""position"":[1527,837,1696,839,1730,934,1549,931,1530,688,1702,688,1736,765,1555,764]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
