targets
"{""oprNum"":""d87dc7c3-bb8d-485a-9f2a-940d1ba817be"",""arr"":[{""position"":[341,745,534,758,441,900,206,883,347,568,536,579,446,700,207,685]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""40e7243e-a8b0-4c54-b9bd-41da1936d36a"",""arr"":[{""position"":[627,398,726,395,799,442,703,445,628,315,728,314,802,348,705,351]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""5b154cff-330f-4208-855c-411cdf9291da"",""arr"":[{""position"":[1287,671,1452,671,1530,786,1345,786,1291,542,1459,542,1540,626,1351,626]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""42731075-1c1e-4ac5-9410-f64b5cc3d037"",""arr"":[{""position"":[782,576,929,585,924,678,744,666,789,450,937,458,934,525,749,515]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d6c14dad-b64e-4106-b789-08fea9e5c9c9"",""arr"":[{""position"":[1090,339,1049,349,932,320,997,312,1092,268,1049,274,932,251,996,246]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""9a0b6f67-0525-4c20-95e3-c609e50f8ba8"",""arr"":[{""position"":[-10,293,9,283,162,308,105,317,-12,211,9,205,163,220,106,226]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""9369fa66-7bff-4e22-a1e1-de97f0581b10"",""arr"":[{""position"":[279,358,371,352,469,394,381,398,280,267,372,263,471,292,384,295]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""f5032074-10c1-41a1-89ca-3828d2dc6cda"",""arr"":[{""position"":[1013,634,1183,638,1202,742,1006,737,1018,497,1188,499,1209,572,1010,567]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""55f508c6-ef9a-46ce-96e8-092ffe5f0c82"",""arr"":[{""position"":[1605,438,1594,456,1405,420,1447,392,1612,360,1598,372,1407,337,1472,327]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""2abf3335-38d8-4ac7-9a35-5efd92e9a6dd"",""arr"":[{""position"":[558,485,659,490,643,573,499,566,560,377,663,379,650,418,501,413]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""ee066152-7223-4cde-85de-2012527cf7c1"",""arr"":[{""position"":[259,317,341,314,467,335,407,341,261,237,340,235,469,250,408,251]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""32b40a7b-ef55-4484-ad2c-9b8f36250f54"",""arr"":[{""position"":[511,238,446,235,495,220,553,222,511,171,446,170,497,161,555,163]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""fe40c6d0-f5ec-4307-83c1-25be3d6fd0b9"",""arr"":[{""position"":[1064,130,1096,112,1257,158,1222,173,1066,10,1103,-1,1262,14,1229,26]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""c956f3da-62a4-4aa3-946f-e6d62be47e23"",""arr"":[{""position"":[635,239,568,238,597,229,653,229,637,179,569,179,598,178,655,178]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
