targets
"{""oprNum"":""4e1fdc50-d6a7-4913-ba38-436b33847f67"",""arr"":[{""position"":[324,760,516,777,424,928,183,910,327,582,518,593,429,724,183,708]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""00a45fa6-9d82-4b80-abdb-d1eb1f7110e8"",""arr"":[{""position"":[1289,675,1455,674,1533,790,1347,791,1294,546,1464,546,1544,630,1353,630]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""01667e0c-19c5-45fc-b8a0-050d701d6fef"",""arr"":[{""position"":[296,362,390,357,483,399,394,405,298,269,392,266,486,297,397,300]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""cadf4551-c314-4c98-a5a9-73af8f5df9c7"",""arr"":[{""position"":[643,402,740,400,807,448,711,452,644,321,742,320,811,354,713,356]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""168234a7-24d5-48cb-bdea-d13d6b226c4c"",""arr"":[{""position"":[-14,297,36,288,190,314,126,323,-15,213,34,206,191,224,126,230]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""c042c9cd-5f50-4d35-ba7d-5fabe035894d"",""arr"":[{""position"":[1068,335,1030,344,920,316,982,308,1070,266,1030,271,920,250,982,244]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""02f225e6-5ca2-47ca-873e-a2e6b4af656b"",""arr"":[{""position"":[779,585,930,595,923,692,740,680,787,459,938,466,933,536,745,526]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""77d8dcc4-874e-45c5-8cda-a2514af58906"",""arr"":[{""position"":[1572,428,1561,448,1364,415,1422,398,1578,351,1565,364,1366,332,1424,322]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a822ab2d-1296-4570-8cec-defa6963b8cf"",""arr"":[{""position"":[1012,637,1183,640,1204,744,1007,740,1016,498,1189,500,1211,575,1009,572]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a9634a7b-6b00-4dec-a80e-f810268d55c2"",""arr"":[{""position"":[293,323,365,320,493,342,424,347,296,237,367,235,495,254,427,255]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""82d4ec1f-3f9e-4b3a-97bc-cff6309f60a7"",""arr"":[{""position"":[553,497,664,504,641,584,494,575,557,387,668,392,649,427,496,420]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d8593bed-0dce-4a2d-8c1e-6551210b5afd"",""arr"":[{""position"":[511,238,443,233,496,219,547,222,513,172,445,170,500,163,550,166]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""fe019c3d-dfb9-4e03-a105-dd4dd5b594b8"",""arr"":[{""position"":[1120,155,1085,143,1199,139,1247,143,1120,16,1089,11,1200,5,1253,11]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""5f2a7cbd-6e5b-4f7e-89ea-d56626819f23"",""arr"":[{""position"":[630,239,567,237,598,228,656,229,632,178,568,178,599,176,658,177]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
