targets
"{""oprNum"":""a7a60b2f-7c8f-448e-99c4-28788cacc3ea"",""arr"":[{""position"":[1313,727,1507,726,1627,887,1399,888,1321,545,1517,546,1643,665,1408,662]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""b565c35f-30ab-48ab-a654-f79c6d4a34fb"",""arr"":[{""position"":[1027,769,1230,773,1284,924,1047,920,1032,595,1236,598,1294,715,1052,710]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a15d1c07-f162-4b60-a893-9cc00efa79d5"",""arr"":[{""position"":[322,555,481,555,521,632,358,632,326,414,486,414,525,479,360,478]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a9af46a7-527a-4709-9d1d-2acaa1b8ef4b"",""arr"":[{""position"":[69,406,156,400,270,437,181,442,70,303,157,299,272,324,181,328]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""9530efae-c0c9-440c-baf0-aeae0f7b2ae7"",""arr"":[{""position"":[1227,394,1209,417,1001,393,1057,375,1231,305,1212,321,1000,300,1057,287]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""3ed374b9-aac0-4a94-a057-4204817d9434"",""arr"":[{""position"":[1072,346,1043,359,910,340,970,328,1073,275,1043,283,908,263,969,255]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""7d16d1df-c435-47aa-a4f0-aeeb89657c01"",""arr"":[{""position"":[776,339,712,347,633,326,701,317,778,267,710,275,632,257,700,251]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""51581214-b4cb-4fdf-9cde-fc036a490bd1"",""arr"":[{""position"":[1557,402,1553,422,1346,393,1397,377,1562,321,1557,334,1346,306,1397,296]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d4c53cc0-f9b3-43aa-a94b-ec085a56f522"",""arr"":[{""position"":[1540,331,1593,323,1696,332,1720,340,1542,221,1594,215,1697,231,1722,236]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""73f3d082-5e3e-4467-b8af-b928e700965b"",""arr"":[{""position"":[1349,323,1354,322,1320,306,1415,308,1347,216,1350,213,1319,205,1416,206]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""c6ed1d0c-19f9-40f0-a7df-8871ef9d9bde"",""arr"":[{""position"":[559,172,557,172,570,182,552,180,557,114,556,115,568,122,551,121]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""1acdecbd-f4d9-4f36-b377-b861e34ee4cf"",""arr"":[{""position"":[1649,445,1642,442,1687,447,1655,447,1650,310,1643,310,1686,304,1655,306]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""df6aab54-e15e-4b5b-b21a-8cbe1cf373af"",""arr"":[{""position"":[706,228,669,224,732,223,723,224,705,135,669,134,730,134,722,135]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""d976f655-f521-48cf-b9d2-2452cef6da07"",""arr"":[{""position"":[553,191,531,189,544,188,563,187,553,135,532,134,543,132,564,133]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""1872b26b-6b2f-4dfe-b029-8bb28f07a30d"",""arr"":[{""position"":[548,262,469,261,500,244,553,245,550,188,471,187,501,175,554,177]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
"{""oprNum"":""a5dbbff6-1552-4a21-9f0a-752936ab56b0"",""arr"":[{""position"":[422,256,354,253,402,243,442,246,423,192,356,190,402,181,444,182]}],""imgType"":1,""imgSource"":"""",""desc"":""success"",""state"":0}"
